normalized_word,frequency,earliest_grade
निवर्तमान,1.0,3.0
निव,1.0,4.0
उलझनों,1.0,9.0
निर्विघ्न,1.0,6.0
शंकरदेव,1.0,3.0
निष्पक्ष,1.0,9.0
व्हाट्सएप,1.0,4.0
शनिवार,1.0,6.0
शत्रुतापूर्ण,1.0,6.0
शटल,1.0,5.0
शचिंद्र,1.0,6.0
शगल,1.0,9.0
शक्करपारा,1.0,4.0
शरमाकर,1.0,8.0
निष्क्रिय,1.0,9.0
शरदकालीन,1.0,3.0
निष्कारण,1.0,8.0
शयोक,1.0,8.0
शमा,1.0,2.0
उबार,1.0,6.0
उबाना,1.0,9.0
निष्कर्षों,1.0,8.0
उबला,1.0,5.0
निष्कपट,1.0,9.0
निष्,1.0,3.0
उफ़्फो,1.0,9.0
टकटकारती,1.0,7.0
उमड़ा,1.0,7.0
उमड़ते,1.0,9.0
उमड़ता,1.0,5.0
टक,1.0,8.0
टंटा,1.0,8.0
उमंगें,1.0,7.0
टंगे,1.0,2.0
शब्दचित्र,1.0,9.0
शव,1.0,6.0
शल्य,1.0,9.0
शल,1.0,8.0
टप्स,1.0,8.0
शर्मिंदगी,1.0,8.0
शर्माती,1.0,9.0
शर्म,1.0,9.0
शरीफा,1.0,1.0
शराब,1.0,9.0
शाक,1.0,8.0
शाएँ,1.0,8.0
शांतिपूर्वक,1.0,5.0
टपकना,1.0,7.0
शहरीकरण,1.0,8.0
टपकते,1.0,1.0
निश्छल,1.0,9.0
निश्चेष्ट,1.0,8.0
उपादन,1.0,6.0
उपागमों,1.0,6.0
नीच,1.0,9.0
नी,1.0,7.0
निहारता,1.0,9.0
निहार कर,1.0,9.0
उबालने,1.0,2.0
निस,1.0,7.0
निष्फल,1.0,8.0
नीरस,1.0,9.0
नीरद,1.0,7.0
शहद और,1.0,7.0
नीरजा,1.0,8.0
शाबाशी,1.0,4.0
नीतिपरक,1.0,7.0
शानदार,1.0,6.0
उपले,1.0,4.0
उपला,1.0,4.0
नीतिकुशलता,1.0,6.0
उपलब्धियाँ,1.0,8.0
उपलब्धता,1.0,7.0
झोंककर,1.0,4.0
उपेक्षितों,1.0,9.0
उपेक्षित,1.0,9.0
टटेसू,1.0,5.0
उपायुक्त,1.0,7.0
टटकता,1.0,4.0
शादियाँ,1.0,9.0
टग,1.0,4.0
शाख,1.0,2.0
टकार,1.0,9.0
टकराहट,1.0,4.0
शाहाबाद,1.0,6.0
टकराएँ,1.0,6.0
नीतिकुशल,1.0,6.0
नीड़,1.0,4.0
नीट,1.0,7.0
उपभोक्ता,1.0,7.0
उपन्यासम्,1.0,9.0
नु,1.0,5.0
उपनिवेश,1.0,7.0
नीस,1.0,4.0
उपसर्गों,1.0,4.0
नीलम,1.0,3.0
उपसंहार,1.0,9.0
नीलगिरि,1.0,5.0
नीलकमल,1.0,9.0
शारदीय,1.0,9.0
शायर,1.0,6.0
नृत्यकला,1.0,7.0
उपजना,1.0,6.0
नृत्य प्रशिक्षण,1.0,7.0
उपकारों,1.0,9.0
उपरांत,1.0,3.0
झूलती,1.0,8.0
झूलकर,1.0,4.0
झूमो,1.0,5.0
शिकन,1.0,8.0
शाहों,1.0,7.0
शिल्पकारी,1.0,8.0
शिल्पकारक,1.0,8.0
शिल्पकार,1.0,8.0
शिल्पकला,1.0,8.0
शिल्पक,1.0,8.0
शिलालेख,1.0,9.0
शिलापंख,1.0,8.0
झूमेगा,1.0,4.0
शिलाओं,1.0,5.0
शिलाएँ,1.0,7.0
शिलांग,1.0,4.0
शिथिल,1.0,6.0
टंगी,1.0,9.0
टंकण,1.0,4.0
शिवशंकर,1.0,4.0
टं,1.0,5.0
शिवप्रसाद,1.0,4.0
शिवधनुष,1.0,9.0
ट,1.0,1.0
शिल्पी,1.0,8.0
शिल्पालय,1.0,8.0
शिल्पशाला,1.0,8.0
ञ,1.0,1.0
शिल्पजीवी,1.0,8.0
शिल्पगेह,1.0,8.0
शिल्पगृह,1.0,8.0
शिल्पकौशल,1.0,8.0
शीधनवासन,1.0,7.0
शीतलाम्,1.0,6.0
झोली,1.0,6.0
शीतकालीन,1.0,3.0
शीत,1.0,7.0
उन्नाव,1.0,8.0
उन्नत,1.0,8.0
उनींदा,1.0,9.0
उनन्नाव,1.0,9.0
झोपड़ों,1.0,9.0
उपनाम,1.0,8.0
उपध्यक्षता,1.0,7.0
उपदेशक,1.0,9.0
नुस्ख,1.0,6.0
उपजावाली,1.0,9.0
उपजाए,1.0,9.0
उपजाऊ,1.0,6.0
उपजा,1.0,9.0
शिष्यों,1.0,5.0
शिष्ट,1.0,6.0
शिशिर,1.0,8.0
शिविर,1.0,8.0
शिवालयों,1.0,6.0
शुकदेव,1.0,9.0
शुआ,1.0,9.0
शु,1.0,6.0
शीशे,1.0,8.0
शीशी,1.0,1.0
नुकीले,1.0,9.0
नेनुआ,1.0,4.0
शीला,1.0,1.0
नेत्रों,1.0,9.0
शीर्ीव्रवाद,1.0,8.0
नेत्रहीन,1.0,7.0
शुभामृत सिंह,1.0,7.0
नेतृत्वकर्ता,1.0,9.0
शुद्धोदन,1.0,5.0
शुद्धता,1.0,9.0
शुदा,1.0,9.0
शुगल,1.0,9.0
उधम,1.0,8.0
उद्बोधन,1.0,8.0
उद्धरण चिह्न,1.0,7.0
नेता,1.0,8.0
उन्मेष,1.0,9.0
उन्मादिनी,1.0,9.0
उन्माद,1.0,6.0
नेट्स,1.0,9.0
नेकनामी,1.0,6.0
शुक्ला,1.0,2.0
शुक्लपक्ष,1.0,6.0
शुक्रिया,1.0,9.0
शुक्रवार,1.0,6.0
शुक्रयान,1.0,5.0
नेक,1.0,9.0
ने बच्चों,1.0,7.0
शेरवानी,1.0,9.0
शेरनी,1.0,9.0
शेक्सपीयर,1.0,9.0
ने उनके,1.0,7.0
नैनीताल,1.0,1.0
उद्गम,1.0,9.0
झूठमूठ,1.0,7.0
झू,1.0,7.0
उनतालीस,1.0,5.0
झुलाकर,1.0,8.0
उधार,1.0,4.0
झुलाई,1.0,8.0
झुलसाया,1.0,
शुभ्रज्योत्सना,1.0,6.0
शुभेच्छा,1.0,8.0
शोधपरक,1.0,9.0
शोधन,1.0,9.0
झेलने,1.0,7.0
झेंपती,1.0,9.0
शैलीगत,1.0,9.0
शैलियों,1.0,9.0
झूलेवाला,1.0,
नेहलता,1.0,2.0
शेषण,1.0,8.0
श्मश्चत,1.0,4.0
नेहरू,1.0,9.0
नेपाल,1.0,5.0
नोत्तरी,1.0,8.0
शोला,1.0,6.0
नोटिस,1.0,2.0
शोभिनीम्,1.0,6.0
नोटिफिकेशन,1.0,9.0
उत्साही,1.0,8.0
उत्साहातीत,1.0,9.0
उत्साहवर्द्धन,1.0,7.0
उत्साहपूर्वक,1.0,9.0
उद्देश्यपूर्ण,1.0,7.0
उद्दंडतायुक्त,1.0,6.0
उद्दंडता,1.0,9.0
उद्घोष,1.0,9.0
नोचते,1.0,4.0
नोचकर,1.0,8.0
शोभायुक्त,1.0,8.0
नोकों,1.0,9.0
"नोक (proper noun, no correction needed)",1.0,9.0
शोभना,1.0,7.0
श्रव्य,1.0,6.0
नोइंगिया,1.0,1.0
न्यायप्रिय,1.0,1.0
न्यायपूर्वक,1.0,8.0
श्रमदान,1.0,5.0
श्रद्धालु,1.0,3.0
श्रद्धापूर्वक,1.0,6.0
उत्पादक,1.0,5.0
उत्थित,1.0,9.0
उत्थ,1.0,9.0
उत्तेजना,1.0,9.0
उत्तेजक,1.0,9.0
न्यायपूर्ण,1.0,2.0
नौसिखिया,1.0,6.0
झूमे,1.0,5.0
श्यामपट,1.0,5.0
झूमता,1.0,6.0
श्रीराम,1.0,9.0
श्रीराधा,1.0,1.0
झूमके,1.0,4.0
श्रीमद्भगवद्गीता,1.0,6.0
नौलखा,1.0,9.0
श्रीनिवास,1.0,8.0
श्रीनाथ,1.0,3.0
श्रीदेवी,1.0,1.0
नौरंगी,1.0,9.0
नौनी,1.0,9.0
श्राप,1.0,6.0
नौजवानों,1.0,9.0
पंकज,1.0,4.0
श्वेतवर्ण,1.0,9.0
श्वास,1.0,6.0
न्यास,1.0,7.0
श्रेष्ठता,1.0,9.0
न्यायोचित,1.0,9.0
पंचशती,1.0,9.0
उतारे,1.0,1.0
उतारूँ,1.0,4.0
उत्सवप्रियता,1.0,9.0
पंचपाद,1.0,3.0
उत्प्रेरित,1.0,5.0
उत्प्रेचना,1.0,9.0
उत्पादों,1.0,4.0
श्रेय,1.0,6.0
पंचकोशों,1.0,8.0
श्रृंखला,1.0,4.0
पंचकोशीय,1.0,6.0
श्रीवासुदेव,1.0,1.0
संका,1.0,7.0
पंचक,1.0,7.0
संकरे,1.0,8.0
संकटों,1.0,7.0
सँभालकर,1.0,8.0
झिलमिलाने,1.0,7.0
झिलमिलाकर,1.0,9.0
उतरवाऊँगा,1.0,
उतरता,1.0,5.0
उत्तीर्ण,1.0,9.0
झिलमिला,1.0,9.0
सँकोची,1.0,
झिझकें,1.0,2.0
ष्कर्षों,1.0,8.0
झिझक,1.0,1.0
षड्ज,1.0,9.0
संक्रांति,1.0,3.0
झुलस,1.0,7.0
संकोचवश,1.0,8.0
संकेतु,1.0,7.0
संकेतात्मक,1.0,8.0
झुर्रियाँ,1.0,5.0
संकेतक,1.0,5.0
संकुल,1.0,2.0
संकुचित,1.0,8.0
झुमके,1.0,8.0
झुकाव,1.0,9.0
संगई,1.0,5.0
संख्यावाची,1.0,9.0
संख्याया,1.0,8.0
झुकाता,1.0,1.0
संख्य,1.0,7.0
उड़ाया,1.0,4.0
उड़ाने,1.0,9.0
उड़ाए,1.0,8.0
उड़ाइए,1.0,
उड़ना (no correction needed),1.0,4.0
पंच,1.0,9.0
पंखुड़ियों,1.0,6.0
पंखुड़ियाँ,1.0,6.0
उतारती,1.0,9.0
पंडुक,1.0,7.0
उतरेंगे,1.0,6.0
संक्षेपण,1.0,6.0
पंडितों,1.0,5.0
संगीतमय,1.0,9.0
पंजों,1.0,4.0
संगीतकार,1.0,9.0
संगीत कला,1.0,9.0
पंजीरी,1.0,7.0
झाऊ,1.0,8.0
झांझ,1.0,6.0
उठानी,1.0,9.0
झांकें,1.0,
झाँसे,1.0,7.0
उडुगण,1.0,8.0
उड़ेला,1.0,9.0
उड़ेंगी,1.0,
उड़ीसा,1.0,8.0
उड़ी,1.0,4.0
संगनों,1.0,4.0
संगदिल,1.0,9.0
झुंझलाना,1.0,7.0
झुंझलाकर,1.0,6.0
झीलें,1.0,7.0
संघर्षशील,1.0,9.0
संघनिष्ठ,1.0,7.0
झीने,1.0,3.0
झींगुर,1.0,3.0
झिलमिली,1.0,6.0
पंजा,1.0,5.0
पंछियों,1.0,2.0
पंचायत,1.0,7.0
उठेगा,1.0,
पकड़ाई,1.0,9.0
संगीतात्मा,1.0,8.0
संगीतात्मक,1.0,8.0
संगीतम्,1.0,9.0
पकड़ते,1.0,4.0
संज्ञाओं,1.0,3.0
संजोकर,1.0,8.0
संजू,1.0,4.0
संजय,1.0,9.0
उछलने,1.0,9.0
पई,1.0,4.0
पंप,1.0,9.0
उछलता,1.0,9.0
उच्छृंखलता,1.0,9.0
पंढरीनाथ,1.0,9.0
उठाओ,1.0,
पकाने,1.0,3.0
संचयन,1.0,7.0
संच,1.0,5.0
पकाएँ,1.0,1.0
पकाऊँगी,1.0,8.0
संत्वना,1.0,9.0
पकाऊँ,1.0,1.0
पकने,1.0,1.0
उगाया,1.0,7.0
उगाने,1.0,3.0
उगाते,1.0,4.0
पकती,1.0,7.0
उगा,1.0,5.0
पगड़ियाँ,1.0,
उज्जी,1.0,8.0
उजियारा,1.0,5.0
उजियार,1.0,
पखवाड़ा,1.0,6.0
पकड़े,1.0,3.0
पक्षोभित,1.0,8.0
संतरा,1.0,3.0
संन्यासियों,1.0,8.0
संध्याया,1.0,9.0
संध्याकाल,1.0,
संधिव,1.0,7.0
झलमलाता,1.0,7.0
संधानमूलक,1.0,7.0
संधमुधत,1.0,7.0
झलमला,1.0,9.0
झलना,1.0,8.0
संदेशों,1.0,8.0
झलके,1.0,7.0
संदूरी,1.0,3.0
झाड़ू,1.0,
संपूर्णता,1.0,8.0
संपादकों,1.0,9.0
संपाद,1.0,6.0
संपन्नता,1.0,9.0
उंगलिया,1.0,2.0
उँह,1.0,9.0
झाड़न,1.0,9.0
ईसवी,1.0,9.0
ईसप,1.0,5.0
उच्चरित,1.0,9.0
पक्की,1.0,4.0
पक्का,1.0,1.0
उचककर,1.0,6.0
पकौड़े,1.0,4.0
संपट्ट,1.0,1.0
संन्यासी,1.0,5.0
संभलकर,1.0,9.0
संभल,1.0,4.0
संबोधनात,1.0,9.0
पकें,1.0,7.0
संबंधियों,1.0,4.0
पछताते,1.0,4.0
ईद,1.0,3.0
पछताता,1.0,9.0
ईंटें,1.0,3.0
पछताएंगे,1.0,
पच्चीस,1.0,5.0
पचासवीं,1.0,9.0
पगों,1.0,4.0
उखाड़ने,1.0,7.0
उकड़ू,1.0,5.0
उकसाया,1.0,
उकसाने,1.0,8.0
उऋण,1.0,6.0
संप्रयोग,1.0,7.0
पगहिया,1.0,9.0
पगहि,1.0,9.0
संभाव,1.0,7.0
संभालेंगे,1.0,8.0
संभालना,1.0,8.0
पगहा,1.0,9.0
संभालकर,1.0,5.0
इस परंपरा,1.0,7.0
ईश्वरीय,1.0,9.0
ईयर,1.0,4.0
पटिया,1.0,8.0
पटसन,1.0,9.0
पटरियों,1.0,5.0
पटर,1.0,7.0
इलायची,1.0,
इलाज,1.0,1.0
इलाचंद्र,1.0,5.0
इललु,1.0,9.0
इल,1.0,2.0
इसवाल,1.0,9.0
संभवत,1.0,7.0
संभलता (no correction needed),1.0,
पटकथा,1.0,6.0
संयोगवश,1.0,6.0
झमेला,1.0,9.0
संयुक्ताक्षर,1.0,3.0
संयंत्र,1.0,7.0
झपट्टा,1.0,9.0
संमुनयोजन,1.0,7.0
संमति,1.0,5.0
झपटते,1.0,9.0
संवादात,1.0,9.0
संवाद मूचि,1.0,7.0
झाँके,1.0,8.0
संवर्द्धन,1.0,6.0
झाँका,1.0,
संवद्ध,1.0,7.0
झाँकते,1.0,9.0
पटकते,1.0,4.0
पटकता,1.0,7.0
"इफ्को (proper noun, no correction needed)",1.0,9.0
इशारा,1.0,2.0
इल्ली,1.0,1.0
पटक,1.0,9.0
इलेक्ट्रॉनिक,1.0,6.0
इलाक़ा,1.0,9.0
संरचनात्मक,1.0,8.0
संरक्षणात्मक,1.0,7.0
संवेदनाएँ,1.0,9.0
पछाड़,1.0,9.0
संवेदनहीनता,1.0,8.0
संवृद्ध,1.0,7.0
संविधानिकता,1.0,9.0
संविधा,1.0,2.0
इनका क,1.0,7.0
इदम्,1.0,9.0
पड़वा,1.0,9.0
इरादों,1.0,9.0
इमोजी,1.0,8.0
पड़ने,1.0,9.0
इमेज,1.0,7.0
इमारतों,1.0,8.0
इमारतें,1.0,5.0
इमारती,1.0,9.0
झगड़ालूपन,1.0,7.0
झगड़ने,1.0,8.0
संस,1.0,3.0
इठलाऊँ,1.0,6.0
इटावा,1.0,8.0
झग,1.0,7.0
इज़्ज़त,1.0,9.0
झरझर,1.0,8.0
पड़त,1.0,8.0
इच्छानुसार,1.0,4.0
इनहोंने,1.0,9.0
पड़कर,1.0,9.0
पठित,1.0,9.0
पठारों,1.0,7.0
संश,1.0,4.0
पठनीय,1.0,9.0
संवेदनाओं,1.0,9.0
संस्थापक,1.0,7.0
संस्थान ॠत्य,1.0,7.0
संस्थागत,1.0,9.0
संस्थाओं,1.0,9.0
संस्थाएँ,1.0,9.0
संस्तुतियाँ,1.0,6.0
पढ़ती,1.0,9.0
इकाइयाँ,1.0,5.0
इकतीस,1.0,5.0
इकड़ी,1.0,5.0
पढ़ता,1.0,9.0
इंसानों,1.0,9.0
ज्वालापुर,1.0,8.0
इतर,1.0,4.0
ज्योतिष,1.0,9.0
इडली,1.0,3.0
ज्योतिर्मय,1.0,4.0
ज्योतिर्जल,1.0,9.0
झपट,1.0,6.0
झपकी,1.0,9.0
सकपकाते,1.0,9.0
झपकना,1.0,9.0
झनकते,1.0,
पढ़ाया,1.0,9.0
सक,1.0,2.0
सई,1.0,6.0
संहिता,1.0,8.0
संस्मरणात्मक,1.0,9.0
संस्थापकों,1.0,8.0
सकेगी,1.0,
सकेंगी,1.0,
पढ़ातीं,1.0,
सकूँगी,1.0,7.0
पढ़ाकू,1.0,6.0
पढ़ाए (no correction needed),1.0,9.0
इंतज़ार,1.0,2.0
पत्ती,1.0,3.0
पतीले,1.0,5.0
इंडिकेट,1.0,7.0
इंडस्ट्रीज,1.0,5.0
इच्छाएँ,1.0,8.0
इख़्तियार,1.0,9.0
इक्यानवे,1.0,3.0
ज्ञानी,1.0,8.0
इक्कीस,1.0,5.0
सकुल,1.0,7.0
ज्ञानवर्धक,1.0,5.0
सगा,1.0,6.0
सगकेसाथ,1.0,7.0
सख्त,1.0,9.0
सखे,1.0,5.0
ज्ञानरहित,1.0,9.0
सक्सेना,1.0,2.0
सक्षाती,1.0,7.0
सक्रियता,1.0,7.0
सकोगे,1.0,
सको,1.0,6.0
ज्ञानपीठ,1.0,8.0
झकझोर,1.0,9.0
सच्चाइयाँ,1.0,8.0
झकझोड़ो,1.0,9.0
सच्,1.0,9.0
झंडाक़े,1.0,7.0
झ,1.0,1.0
पतली,1.0,6.0
पतझड़,1.0,7.0
इंग्लिश,1.0,2.0
इंगित,1.0,9.0
इंग,1.0,4.0
पतंगा,1.0,8.0
इंफोग्राफिक्स,1.0,6.0
पत्रिकाएं,1.0,8.0
पत्राचार,1.0,4.0
पत्रकारों,1.0,7.0
इंद्रधनुषी,1.0,7.0
इंदौर,1.0,9.0
सचेष्ट,1.0,6.0
जोशीली,1.0,9.0
जोरों,1.0,4.0
जोरदार,1.0,6.0
सजाने,1.0,3.0
सजाना,1.0,4.0
सजातीय,1.0,9.0
ज्योत,1.0,4.0
सजाकर,1.0,9.0
